passengerId,passengerId2,numFlightsTogether
5996,5922,5
5963,5948,5
5962,5759,5
5800,5758,5
5769,5760,5
5746,5743,5
5691,5653,5
5490,975,5
5491,2969,5
5477,5402,5
5450,4346,5
5438,5096,5
5416,1371,5
5379,5328,5
5356,4502,5
5156,774,5
5132,4728,5
5072,3409,5
4916,4182,5
4774,103,5
4792,4721,5
4674,477,5
4656,4614,5
4630,4609,5
4611,446,5
4546,3858,5
4430,3861,5
4389,3124,5
4364,1041,5
4249,3330,5
4204,3926,5
4057,4022,5
4052,2939,5
4022,4010,5
4011,1482,5
3940,1643,5
3820,478,5
3698,3639,5
3688,2645,5
3681,2236,5
3675,2427,5
3609,455,5
3064,1849,5
3024,3011,5
2785,2708,5
2776,1465,5
2775,1108,5
2747,2745,5
2675,1287,5
2608,1542,5
2478,2383,5
2233,2205,5
2196,2185,5
2138,525,5
2100,855,5
1966,1032,5
1849,1437,5
1678,556,5
1536,43,5
1532,1053,5
1386,1303,5
1386,1321,5
1358,1321,5
1248,1074,5
1238,343,5
1183,1146,5
1056,324,5
1044,1043,5
1031,761,5
876,618,5
772,737,5
712,703,5
693,646,5
13803,9991,5
13637,3235,5
13571,10205,5
12589,12516,5
12537,10597,5
12286,4810,5
12000,11954,5
11868,11821,5
11537,10446,5
11432,11420,5
11332,9111,5
11285,4735,5
11280,5116,5
11074,11069,5
11060,11041,5
10837,1641,5
10779,10712,5
10591,9721,5
10569,1555,5
10548,9258,5
10461,5009,5
10334,6707,5
10271,9380,5
10089,9493,5
9890,1242,5
9786,9755,5
9513,8411,5
9395,1673,5
9324,3970,5
9252,7780,5
9127,4713,5
9098,7860,5
9069,9052,5
9057,1475,5
9000,8983,5
8979,7242,5
8963,8920,5
8803,4541,5
8684,7881,5
8519,3416,5
8510,6819,5
8084,420,5
8068,6876,5
7998,5055,5
7937,7240,5
7919,7579,5
7820,4072,5
7629,7602,5
7606,4497,5
7601,2326,5
7469,5410,5
7430,6932,5
7298,1078,5
7172,3849,5
6951,3472,5
6921,3442,5
6870,3576,5
6869,6830,5
6813,441,5
6813,211,5
6786,3503,5
6764,3759,5
6622,264,5
6416,5304,5
6008,5720,5
5972,5950,5
5850,2718,5
5812,4726,5
5775,5725,5
5455,1046,5
5483,5451,5
5467,5402,5
5467,5466,5
5467,3861,5
5429,4364,5
5410,5406,5
5393,5342,5
5383,1013,5
5372,3887,5
5243,5220,5
5096,622,5
5059,721,5
4827,2964,5
4685,183,5
4646,1538,5
4497,3292,5
4400,3644,5
4363,4351,5
4270,4208,5
4249,2702,5
4178,1143,5
4194,3615,5
4170,1505,5
4044,1818,5
4034,61,5
3968,3929,5
3919,1261,5
3940,1586,5
3913,1845,5
3672,3607,5
3615,352,5
3615,2685,5
3571,3510,5
3556,2674,5
3546,1651,5
3537,3502,5
3502,141,5
3515,2206,5
3483,272,5
3405,381,5
3370,2482,5
3278,441,5
3148,844,5
3117,479,5
3093,975,5
2773,950,5
2699,2430,5
2544,1801,5
2491,309,5
2510,650,5
2496,2425,5
2489,2463,5
2459,2451,5
2392,1752,5
2290,2207,5
2190,2111,5
2143,1436,5
1801,1476,5
1598,1581,5
1581,1576,5
1358,1330,5
1007,707,5
894,839,5
868,851,5
862,801,5
843,839,5
774,729,5
750,730,5
729,707,5
731,716,5
565,501,5
395,330,5
13623,13614,5
12841,11011,5
12747,135,5
12052,12002,5
11880,11878,5
11728,7591,5
11690,11649,5
11587,7099,5
11587,2112,5
11508,952,5
11469,7319,5
10899,2201,5
10796,1822,5
10779,10744,5
10756,10727,5
10310,1263,5
10206,9280,5
10130,1021,5
10179,8427,5
10104,7236,5
10004,9366,5
9997,9902,5
9906,1337,5
9821,1740,5
9821,8909,5
9677,9618,5
9728,9713,5
9622,9618,5
9421,9127,5
9245,147,5
9252,9238,5
9101,2092,5
9077,9068,5
9017,1201,5
9014,7898,5
8964,2719,5
8810,5212,5
8798,548,5
8729,5330,5
8574,8030,5
8514,348,5
8485,2939,5
8411,1789,5
8194,1041,5
8057,5101,5
7850,796,5
7832,1182,5
7837,7814,5
7718,1338,5
7565,1417,5
7532,1493,5
7243,7220,5
7059,1511,5
6885,6829,5
6878,6855,5
6752,5586,5
6182,5645,5
6114,5116,5
6113,855,5
6093,485,5
5997,5952,5
5952,5919,5
5910,4470,5
5876,398,5
5768,5716,5
5579,1635,5
5546,92,5
5503,3064,5
5500,4042,5
5499,1666,5
5491,4388,5
5443,4025,5
5443,477,5
5421,4339,5
5352,4590,5
5269,5216,5
5198,5113,5
5101,2684,5
5016,614,5
4957,1591,5
4914,1572,5
4770,2588,5
4690,4671,5
4400,3752,5
4371,4002,5
4338,163,5
4217,237,5
4215,3284,5
4012,2867,5
3958,932,5
3700,3672,5
3681,3624,5
3653,3643,5
3643,3637,5
3578,2293,5
3571,912,5
3539,2281,5
3477,3402,5
3300,3275,5
3226,3119,5
3188,272,5
3093,3015,5
2972,1377,5
2700,2665,5
2563,2522,5
2427,988,5
2387,798,5
2345,1849,5
2300,2288,5
2285,2245,5
2220,2204,5
2170,2138,5
2100,173,5
1484,1439,5
1413,1263,5
1269,369,5
1073,1007,5
1052,1033,5
1044,1023,5
792,785,5
786,730,5
786,746,5
785,762,5
743,719,5
719,734,5
704,703,5
484,191,5
366,330,5
354,315,5
334,315,5
13803,7059,5
13571,6293,5
13268,6459,5
13221,5754,5
12600,11011,5
12424,12403,5
12197,9864,5
12189,12159,5
11911,6823,5
11871,456,5
11627,11291,5
11587,2964,5
11355,11327,5
11193,11142,5
11173,11130,5
10975,4444,5
10833,10267,5
10737,10744,5
10685,9355,5
10496,10418,5
10377,9410,5
10371,478,5
10196,6929,5
10046,9366,5
9665,5741,5
9532,9347,5
9493,6471,5
9394,9340,5
9324,360,5
9077,1341,5
8882,3519,5
8871,4827,5
8785,8706,5
8545,8518,5
8424,4217,5
8353,8190,5
8323,7641,5
8289,441,5
8068,5590,5
8058,6074,5
8006,4056,5
7859,7778,5
7770,7740,5
7560,6560,5
6880,6836,5
6872,6847,5
6869,6833,5
6864,4316,5
6817,5443,5
6855,2759,5
6585,888,5
6486,1735,5
6447,5911,5
6104,4502,5
6067,2588,5
6027,3937,5
6008,950,5
5986,5945,5
5956,5925,5
5956,2754,5
5813,2895,5
5797,5758,5
5761,5481,5
5736,5738,5
5706,5481,5
5634,4973,5
5592,4862,5
5470,4984,5
5459,5408,5
5417,601,5
5403,3447,5
5374,1096,5
5370,1722,5
5094,5018,5
4988,1046,5
4967,4945,5
4945,1586,5
4955,1246,5
4916,4903,5
4700,4609,5
4675,2458,5
4614,1808,5
4584,237,5
4524,1871,5
4550,3898,5
4451,484,5
4398,4084,5
4376,4340,5
4373,2294,5
4335,1074,5
4274,855,5
4072,4020,5
4059,4020,5
4012,2783,5
3798,3734,5
3735,2326,5
3670,719,5
3681,3671,5
3649,2306,5
3589,3578,5
3523,2260,5
3444,3421,5
3415,132,5
3309,435,5
3293,3242,5
3141,1289,5
3137,243,5
2993,1619,5
2926,625,5
2744,1064,5
2684,1289,5
2471,878,5
2378,2033,5
2350,132,5
2298,2285,5
2285,2242,5
2231,497,5
2101,2143,5
1972,1970,5
1486,1468,5
1387,1358,5
1026,385,5
795,792,5
771,731,5
753,711,5
773,740,5
749,701,5
737,716,5
709,360,5
484,392,5
385,330,5
281,263,5
14750,14705,5
13900,13819,5
13872,13861,5
13819,5430,5
13651,7877,5
13637,9696,5
12323,978,5
12298,2684,5
12177,12133,5
11957,4514,5
11812,1133,5
11683,9777,5
11353,17,5
11280,1079,5
11272,5941,5
11069,11062,5
11007,2117,5
10899,2100,5
10809,5958,5
10791,10704,5
10762,4774,5
10728,350,5
10702,3064,5
10705,5503,5
10658,8045,5
10551,4237,5
10458,5451,5
10451,10439,5
10382,8544,5
10334,7220,5
10267,10243,5
10107,3153,5
9956,3123,5
9893,3021,5
9874,4552,5
9690,1982,5
9684,5359,5
9445,1740,5
9227,2825,5
9044,9010,5
8981,5925,5
8979,8963,5
8969,8958,5
8965,8958,5
8590,7565,5
8403,5989,5
8329,1340,5
8297,7082,5
8260,382,5
8245,8246,5
8059,603,5
8006,3663,5
7737,1218,5
7381,4715,5
7278,7248,5
7153,167,5
7073,6598,5
6889,3544,5
6847,2054,5
6741,3508,5
6729,497,5
6583,2811,5
6560,4202,5
6293,356,5
6188,643,5
6122,3309,5
6127,5620,5
6099,4410,5
6084,4707,5
6056,3823,5
5997,2049,5
5905,5760,5
5779,5737,5
5742,1956,5
5566,3590,5
5544,3760,5
5530,2479,5
5522,3064,5
5509,5411,5
5435,3670,5
5390,3273,5
5359,3439,5
5330,2841,5
5016,241,5
5055,4647,5
4981,1933,5
4967,1598,5
4827,4483,5
4796,3030,5
4778,2162,5
4700,1865,5
4647,4632,5
4552,3937,5
4496,2097,5
4481,184,5
4465,3579,5
4404,147,5
4379,4320,5
4340,4329,5
4269,2174,5
4170,855,5
4052,1484,5
4046,732,5
4011,1314,5
3978,3955,5
3940,1572,5
3651,2249,5
3589,923,5
3537,2223,5
3516,2262,5
3447,759,5
3286,92,5
3171,229,5
3087,167,5
2822,398,5
2783,1444,5
2655,331,5
2600,211,5
2586,2573,5
2521,1300,5
2496,2462,5
2458,2335,5
2326,2038,5
2282,2281,5
2244,2229,5
2154,2110,5
1850,1466,5
1587,1576,5
1581,1308,5
1548,1444,5
1378,1296,5
1287,1066,5
1248,1208,5
951,930,5
860,855,5
781,730,5
764,705,5
763,750,5
743,740,5
14077,14018,5
14071,14070,5
13822,13541,5
13731,3364,5
13669,3977,5
13284,11587,5
12993,12977,5
12844,12862,5
12771,135,5
12582,10858,5
12578,3938,5
12552,7611,5
12380,4793,5
12189,10573,5
12181,12121,5
12040,1143,5
11972,5416,5
11883,11833,5
11874,7837,5
11594,4483,5
11062,11011,5
10988,6515,5
10847,1911,5
10833,10644,5
10749,264,5
10731,1534,5
10631,435,5
10595,1739,5
10473,10466,5
10470,10417,5
10431,8399,5
10315,8411,5
10310,3551,5
10243,10016,5
10179,92,5
9950,6293,5
9805,1788,5
9677,9648,5
9628,6776,5
9619,9602,5
9618,7131,5
9599,9369,5
9539,9386,5
9511,2408,5
9493,7881,5
9359,7950,5
9271,479,5
9095,9072,5
8674,6731,5
8596,8017,5
8584,6447,5
8466,8358,5
8411,8399,5
8384,8307,5
8295,8235,5
8045,6382,5
8037,4983,5
8037,3177,5
7859,782,5
7676,3147,5
7662,7606,5
7611,6633,5
7430,5800,5
7381,5796,5
7336,3299,5
7242,1338,5
7068,4121,5
6930,4896,5
6885,5494,5
6870,6839,5
6817,6039,5
6807,5596,5
6523,2379,5
6478,3536,5
6323,4957,5
6188,6186,5
6052,3477,5
5989,5596,5
5993,5769,5
5812,1146,5
5798,4227,5
5693,938,5
5669,2718,5
5495,4011,5
5496,5476,5
5464,2939,5
5303,3483,5
5232,551,5
4764,394,5
4744,4731,5
4700,4675,5
4696,4671,5
4689,4580,5
4541,2234,5
4487,4455,5
4399,1464,5
4359,4331,5
4335,1563,5
4322,358,5
4309,1666,5
4269,1378,5
4121,1670,5
4082,2244,5
4058,594,5
4030,1762,5
3988,3929,5
3966,3941,5
3746,1386,5
3694,3545,5
3691,3604,5
3612,3604,5
3609,2026,5
3578,3509,5
3491,746,5
3416,3112,5
3102,2556,5
2801,1005,5
2718,556,5
2674,2608,5
2581,932,5
2515,368,5
2492,2452,5
2472,2076,5
2440,173,5
2471,2408,5
2440,2433,5
2300,2241,5
2248,2233,5
1830,1816,5
1079,637,5
793,764,5
778,747,5
764,747,5
399,366,5
363,338,5
360,308,5
14718,14750,5
13594,13217,5
13564,4957,5
13594,6882,5
13295,7053,5
12598,12537,5
12358,10569,5
11842,11808,5
11699,9992,5
11478,11408,5
11280,4793,5
11272,1464,5
11186,10653,5
11187,11119,5
10954,7240,5
10770,10744,5
10726,7209,5
10667,9523,5
10541,9386,5
10550,7810,5
10497,8006,5
10473,10468,5
10465,10424,5
10397,6707,5
10396,7298,5
10389,8048,5
10384,10353,5
10382,9501,5
10377,3278,5
10371,7653,5
10320,6084,5
10196,4784,5
10058,5016,5
10015,1079,5
9963,9950,5
9954,1955,5
9834,3741,5
9677,388,5
9684,9660,5
9664,9610,5
9642,5096,5
9288,9235,5
9258,8598,5
9252,3589,5
9152,1829,5
9098,6061,5
9019,9031,5
8598,3589,5
8590,5516,5
8384,8375,5
8348,501,5
8260,6857,5
8237,91,5
8017,4897,5
8001,1561,5
7950,1673,5
7898,1637,5
7820,6796,5
7793,7719,5
7706,210,5
7544,18,5
7110,6950,5
6953,420,5
6872,2759,5
6896,6071,5
6894,6818,5
6872,6866,5
6523,624,5
6515,4791,5
6418,451,5
6208,4398,5
6154,5361,5
6113,1505,5
6080,1853,5
6064,5761,5
5977,4969,5
5950,5944,5
5815,3220,5
5789,5579,5
5754,1769,5
5683,622,5
5674,3631,5
5653,5637,5
5498,2969,5
5498,4399,5
5494,2511,5
5456,4053,5
5450,1643,5
5450,3404,5
5447,3356,5
5421,1696,5
5410,5402,5
4996,4948,5
4690,1884,5
4668,4655,5
4657,1877,5
4563,4502,5
4516,3364,5
4309,2969,5
4274,3508,5
4091,774,5
4071,4010,5
3895,3876,5
3668,2328,5
3654,2325,5
3537,2334,5
3278,625,5
3275,2503,5
3199,3117,5
2946,2923,5
2911,993,5
2754,1351,5
2767,1458,5
2635,1255,5
2620,759,5
2597,942,5
2573,266,5
2560,2510,5
2488,1545,5
2453,2285,5
2430,2413,5
2401,1436,5
2377,2370,5
2310,391,5
2299,2278,5
1992,889,5
1955,1158,5
1954,1923,5
1942,1914,5
1916,1938,5
1569,1247,5
1548,1538,5
1158,253,5
1201,234,5
1031,334,5
968,139,5
935,613,5
930,933,5
797,774,5
793,701,5
773,381,5
768,749,5
762,705,5
752,712,5
750,740,5
633,92,5
330,309,5
247,244,5
215,212,5
13753,3889,5
13819,13244,5
13561,10067,5
12109,11498,5
11886,5395,5
11627,6011,5
11534,10261,5
11515,5574,5
11450,1573,5
11193,11173,5
11095,7864,5
11090,11011,5
11046,9097,5
11020,3515,5
10943,4623,5
10899,3117,5
10806,3880,5
10802,2251,5
10799,1715,5
10799,7209,5
10779,10727,5
10697,1321,5
10716,7837,5
10394,2514,5
10352,1641,5
10331,7656,5
10243,6548,5
10016,8835,5
9968,9963,5
9955,1673,5
9824,6465,5
9833,1562,5
9713,9704,5
9699,148,5
9664,9642,5
9649,9611,5
9640,9620,5
9611,4933,5
9540,2234,5
9537,9333,5
9331,5748,5
9240,1265,5
9212,212,5
8749,8702,5
8548,6931,5
8519,6827,5
8411,6876,5
8380,8374,5
8353,7825,5
7998,2718,5
8006,4293,5
7853,3663,5
7759,7719,5
7676,3357,5
7662,3093,5
7656,3867,5
7373,258,5
7389,7369,5
7026,1423,5
6885,6817,5
6897,6824,5
6897,6814,5
6874,6039,5
6864,3120,5
6855,950,5
6847,5977,5
6854,6833,5
6773,1613,5
6750,6703,5
6591,6323,5
6100,5426,5
6099,5757,5
6059,1406,5
6036,6011,5
5978,2620,5
5867,1673,5
5693,2684,5
5554,5546,5
5494,975,5
5467,5463,5
5467,2783,5
5406,2521,5
5319,2385,5
5313,3815,5
5207,1335,5
4993,1828,5
4945,4609,5
4784,1431,5
4700,4671,5
4640,4628,5
4575,4200,5
4523,4346,5
4483,2969,5
4398,1042,5
4387,1467,5
4361,4344,5
4241,4233,5
4059,1484,5
4044,2783,5
4035,3855,5
3971,494,5
3955,3901,5
3940,1247,5
3914,1598,5
3802,3153,5
3648,3620,5
3571,1358,5
3444,3440,5
3247,1871,5
3195,263,5
3162,215,5
3154,320,5
3137,3132,5
2816,1432,5
2742,2709,5
2620,1012,5
2586,402,5
2465,2432,5
2288,2282,5
2249,1472,5
1772,1753,5
1670,888,5
1586,1538,5
1484,1444,5
957,949,5
774,771,5
759,729,5
758,746,5
727,309,5
709,703,5
633,528,5
625,264,5
497,191,5
376,305,5
14705,14703,5
14092,8400,5
13594,13549,5
12981,6864,5
12738,12759,5
12558,12508,5
12430,12113,5
12298,3865,5
12210,1229,5
11407,4494,5
11176,11119,5
11171,7832,5
11123,11107,5
11073,5054,5
11046,5584,5
10938,7194,5
10802,1898,5
10701,3551,5
10667,6515,5
10644,3117,5
10576,3090,5
10552,10513,5
10431,8010,5
10396,10315,5
10389,3590,5
10373,10356,5
10334,281,5
10353,5737,5
10229,7526,5
10097,6111,5
9918,9901,5
9859,9850,5
9858,9202,5
9822,9418,5
9742,8642,5
9679,9628,5
9640,9619,5
9380,9271,5
9258,9201,5
9098,9030,5
9066,2024,5
8963,8958,5
8993,8968,5
8964,4253,5
8871,4917,5
8775,3356,5
8704,2869,5
8702,1143,5
8584,1475,5
8542,6541,5
8402,5989,5
8398,8316,5
8276,1337,5
8263,6743,5
8211,3962,5
8158,3741,5
8158,4441,5
8093,1569,5
7924,3178,5
7770,7581,5
7763,7741,5
7761,7724,5
7581,7486,5
7568,3608,5
7350,6335,5
7243,4441,5
7082,2776,5
7039,95,5
6937,3472,5
6899,86,5
6893,6855,5
6878,6866,5
6874,4373,5
6869,3576,5
6860,1133,5
6813,4468,5
6805,1078,5
6750,2776,5
6706,1429,5
6486,5564,5
6469,1884,5
6317,4917,5
6113,1254,5
6084,3921,5
6016,5993,5
5977,997,5
5989,1244,5
5854,848,5
5757,5743,5
5771,1619,5
5760,4089,5
5683,1982,5
5653,4713,5
5505,2906,5
5500,4025,5
5498,2959,5
5495,4364,5
5495,1666,5
5420,3963,5
5414,1532,5
5378,4574,5
5303,4919,5
5122,774,5
5101,2653,5
5095,4744,5
5022,1472,5
5026,4678,5
4814,4534,5
4734,3303,5
4685,712,5
4641,1819,5
4523,3404,5
4441,3153,5
4430,2596,5
4398,4092,5
4387,4371,5
4373,1371,5
4309,1371,5
4221,4213,5
3966,1066,5
3645,344,5
3609,1214,5
3620,2405,5
3414,3410,5
3177,1613,5
3162,275,5
3101,877,5
2968,1369,5
2932,2427,5
2802,281,5
2486,1209,5
2441,2279,5
2378,2303,5
2354,1434,5
2260,2062,5
2219,2230,5
2173,2111,5
2063,186,5
1992,1961,5
1964,1906,5
1849,484,5
1865,1853,5
1702,745,5
1666,437,5
1598,1243,5
1573,391,5
1572,1046,5
1511,544,5
1410,264,5
1377,1288,5
1268,680,5
1230,606,5
1155,782,5
1044,1001,5
1029,328,5
994,975,5
835,815,5
816,91,5
815,292,5
768,727,5
778,743,5
768,707,5
747,703,5
721,382,5
594,511,5
490,299,5
13731,6731,5
13560,13235,5
13218,11587,5
12587,8674,5
12335,11136,5
12286,9369,5
12195,12119,5
12126,6553,5
11885,11842,5
11767,11730,5
11593,11527,5
11378,9712,5
11388,11359,5
11272,9063,5
10771,4202,5
10446,10034,5
10373,7243,5
10368,8048,5
10328,9395,5
10248,712,5
10097,9898,5
10022,4713,5
9954,5775,5
9868,9430,5
9856,5171,5
9380,3837,5
9179,7987,5
9066,2841,5
9091,3569,5
9051,9015,5
8968,8936,5
8877,8867,5
8837,756,5
8589,8541,5
8579,288,5
8563,1319,5
8445,8444,5
8445,2718,5
8299,5056,5
8216,4072,5
8105,7001,5
8072,1319,5
8024,1493,5
7959,7917,5
7653,7629,5
7629,2776,5
7529,3720,5
7499,7469,5
7253,6613,5
7243,2973,5
7005,6343,5
6951,2401,5
6896,6825,5
6889,3120,5
6869,6844,5
6854,6827,5
6824,6809,5
6584,6507,5
6208,1095,5
6087,4395,5
6060,6011,5
5996,3015,5
5966,1619,5
5934,5736,5
5789,2939,5
5795,5789,5
5789,1940,5
5644,5606,5
5572,5359,5
5490,1337,5
5409,5402,5
5421,4066,5
5286,3345,5
5243,594,5
4872,669,5
4820,174,5
4772,2745,5
4711,1242,5
4690,4665,5
4593,1075,5
4542,3940,5
4366,2964,5
4344,2972,5
4291,4229,5
4060,4034,5
4052,2759,5
4044,2867,5
4034,4019,5
4032,1377,5
3992,3238,5
3990,3971,5
3979,2124,5
3914,3906,5
3875,1437,5
3875,2549,5
3858,1722,5
3779,3713,5
3671,3603,5
3637,3634,5
3505,2241,5
3483,751,5
3479,1056,5
3271,3210,5
3174,733,5
3096,3049,5
2912,1351,5
2910,2500,5
2868,1677,5
2825,782,5
2816,1844,5
2786,2760,5
2667,2554,5
2518,972,5
2467,126,5
2476,2440,5
2415,332,5
2099,2041,5
2128,1246,5
2033,1791,5
1800,291,5
1752,815,5
1699,1637,5
1537,1528,5
1413,258,5
1367,994,5
1057,364,5
1026,1007,5
795,705,5
773,734,5
785,743,5
705,727,5
733,703,5
649,258,5
443,293,5
398,211,5
354,313,5
294,256,5
15135,15122,5
14018,12981,5
13970,13911,5
13643,13614,5
13541,1143,5
13365,2778,5
13295,13194,5
12374,2788,5
11954,11906,5
11923,9513,5
11876,213,5
11855,2976,5
11798,7645,5
11784,391,5
11275,4514,5
11221,9955,5
11187,11102,5
11062,9118,5
11028,3913,5
10945,6523,5
10798,4820,5
10795,10710,5
10776,10764,5
10541,8562,5
10478,5747,5
10396,10384,5
10349,2926,5
10271,4543,5
9957,348,5
9950,1005,5
9834,92,5
9858,6323,5
9750,4359,5
9749,1920,5
9699,484,5
9693,9610,5
9659,3432,5
9618,9601,5
9602,9601,5
9586,9505,5
9523,4791,5
9481,1173,5
9355,2258,5
9271,8596,5
9063,4467,5
8983,392,5
8704,3298,5
8598,6741,5
8411,6084,5
8389,7552,5
8295,6815,5
8165,4359,5
8102,6758,5
8036,5240,5
8036,5414,5
7860,4283,5
7850,1268,5
7810,633,5
7627,2441,5
7571,4793,5
7550,6580,5
7505,5447,5
7229,1429,5
7122,2518,5
7006,643,5
6876,3177,5
6869,4316,5
6833,5771,5
6720,4223,5
6707,1078,5
6571,79,5
6418,1569,5
5812,239,5
5763,5712,5
5583,652,5
5505,1208,5
5496,4017,5
5431,4080,5
5395,5375,5
5171,1626,5
4972,2793,5
4945,3299,5
4652,4559,5
4587,4569,5
4550,4497,5
4514,1955,5
4488,4451,5
4444,2185,5
4373,184,5
4353,1337,5
4316,1314,5
4291,4201,5
4217,728,5
4124,4070,5
3920,3077,5
3871,3839,5
3631,318,5
3590,975,5
3590,1646,5
3540,2236,5
3547,2427,5
3536,1358,5
3491,3451,5
3266,1595,5
2933,2908,5
2534,2527,5
2462,2271,5
2259,2216,5
2197,246,5
2184,1424,5
2012,1849,5
1973,1902,5
1817,1619,5
1598,331,5
1576,1542,5
1393,979,5
1332,905,5
1031,704,5
1031,797,5
1029,709,5
844,812,5
799,746,5
792,731,5
747,737,5
670,132,5
13636,11559,5
13640,13637,5
13541,18,5
13249,6293,5
12553,1753,5
12371,4209,5
12195,10802,5
12005,4227,5
11808,8674,5
11633,7951,5
11513,1972,5
11199,11140,5
10896,10843,5
10847,8901,5
10661,9758,5
10486,10454,5
10461,10440,5
10422,10403,5
10396,10327,5
10396,3418,5
10371,6441,5
10356,10313,5
10325,3802,5
10322,7768,5
10253,9777,5
10054,9340,5
10048,5081,5
10016,7859,5
9997,9968,5
9748,9710,5
9742,8270,5
9699,2345,5
9683,3851,5
9661,8539,5
9660,3844,5
9661,8351,5
9586,4359,5
9091,9015,5
8993,8936,5
8793,8729,5
8591,5799,5
8485,1789,5
8427,8197,5
8411,6541,5
8289,1635,5
8266,2117,5
8246,6030,5
8215,5741,5
8196,8116,5
8195,2718,5
8163,1240,5
8050,2548,5
7983,6317,5
7917,2713,5
7898,2345,5
7657,6251,5
7454,7431,5
7172,2285,5
7159,4273,5
7151,2713,5
6884,6832,5
6882,276,5
6896,6136,5
6869,6829,5
6853,5706,5
6776,1089,5
6773,6020,5
6711,5596,5
6447,3021,5
6294,2886,5
6317,2458,5
5966,5923,5
5943,4816,5
5910,2204,5
5740,2124,5
5711,1352,5
5484,928,5
5477,5467,5
5448,4044,5
5429,4011,5
5412,4009,5
5216,3883,5
5143,132,5
5111,5007,5
5015,3642,5
4944,716,5
4947,4927,5
4945,4346,5
4737,628,5
4632,1598,5
4510,1369,5
4398,993,5
4253,4223,5
4134,4133,5
4042,1314,5
3999,3974,5
3980,2600,5
3741,3286,5
3681,3635,5
3675,2498,5
3593,3565,5
3523,2264,5
3321,1976,5
3260,3259,5
3255,1146,5
3153,2747,5
3024,865,5
2949,2941,5
2816,2776,5
2780,2501,5
2674,1298,5
2641,1537,5
2608,314,5
2563,443,5
2471,2431,5
2068,338,5
2024,1849,5
2018,1998,5
1813,1288,5
1608,1375,5
1475,479,5
1451,1454,5
1394,1310,5
1398,1343,5
1283,1242,5
1218,391,5
1045,1031,5
1043,378,5
1031,1021,5
797,795,5
793,733,5
574,510,5
292,263,5
13295,4899,5
13221,1769,5
13218,9540,5
12594,2685,5
12567,11334,5
12497,5661,5
11910,6953,5
11812,3768,5
11798,11763,5
11796,11719,5
11572,7099,5
11275,11256,5
11069,11041,5
10954,4110,5
10910,7094,5
10833,8017,5
10802,3123,5
10604,10572,5
10550,8501,5
10541,167,5
10484,5438,5
10451,10445,5
10424,10438,5
10394,10371,5
10365,8901,5
10261,6394,5
10112,1189,5
10043,3409,5
10025,5770,5
10015,5411,5
9690,4933,5
9660,9648,5
9642,9601,5
9576,8180,5
9561,9542,5
9495,8465,5
9376,7747,5
9321,5769,5
8990,1597,5
8983,8958,5
8968,8963,5
8962,8944,5
8824,7131,5
8674,8529,5
8596,3078,5
8450,6294,5
8317,5072,5
8215,4118,5
8216,3278,5
8040,1562,5
8036,2123,5
7975,5253,5
7950,1747,5
7661,6591,5
7643,4210,5
7627,6141,5
7483,7443,5
7023,6588,5
6893,6885,5
6853,6064,5
6847,6071,5
6813,5411,5
6810,2939,5
6758,1539,5
6526,1143,5
6408,2993,5
6304,745,5
6100,1677,5
6092,3998,5
6060,1587,5
6092,5420,5
6052,2886,5
6050,391,5
5943,2458,5
5866,1447,5
5788,950,5
5634,1591,5
5620,5332,5
5500,407,5
5467,4609,5
5466,4339,5
5434,2596,5
5414,4399,5
5177,5103,5
5126,648,5
5022,3267,5
5016,3432,5
4846,2518,5
4769,4717,5
4717,1146,5
4700,4656,5
4696,4630,5
4696,4607,5
4687,904,5
4593,4563,5
4438,226,5
4396,4329,5
4394,4322,5
4364,2867,5
4300,4269,5
4295,4269,5
4165,3223,5
4088,4002,5
4059,2511,5
4034,2012,5
4012,1484,5
3994,1252,5
3992,2545,5
3801,3802,5
3716,3713,5
3491,3421,5
3357,1160,5
3332,1352,5
3330,3278,5
3186,210,5
3180,2527,5
3146,266,5
3172,628,5
3021,1769,5
2947,947,5
2928,130,5
2573,1243,5
2567,2521,5
2500,411,5
2488,816,5
1911,1905,5
1831,239,5
1790,1734,5
1520,1236,5
1410,1021,5
1045,1026,5
852,846,5
876,874,5
750,746,5
740,712,5
577,534,5
382,61,5
368,308,5
294,269,5
13876,13808,5
13682,1138,5
13637,11089,5
13696,13682,5
13549,9478,5
13462,6616,5
12589,12570,5
12512,10024,5
12111,9873,5
11633,1573,5
11171,859,5
11136,9738,5
11070,8326,5
11041,5584,5
10791,5522,5
10788,10712,5
10758,10509,5
10771,10766,5
10523,9259,5
10512,3528,5
10536,9757,5
10397,1389,5
10396,10325,5
10234,1240,5
10097,9127,5
10040,9367,5
10025,2208,5
9955,6208,5
9890,6764,5
9765,5503,5
9752,5850,5
9683,3626,5
9653,8132,5
9649,388,5
9645,148,5
9642,9618,5
9624,9602,5
9619,5672,5
9598,5007,5
9577,1482,5
9355,5711,5
9374,9363,5
9288,9223,5
9298,9283,5
9267,3611,5
9267,8882,5
9171,4070,5
8961,3418,5
8961,4503,5
8933,5946,5
8841,7853,5
8821,4562,5
8803,8014,5
8721,1383,5
8733,6591,5
8684,5116,5
8557,2530,5
8368,5943,5
8209,7602,5
8128,8127,5
7850,4791,5
7747,6529,5
7741,2412,5
7624,4687,5
7579,4269,5
7520,2811,5
7194,356,5
7099,7015,5
6872,6017,5
